tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
603.00,SENSOR_003,-23.470000,-46.570000,185.18,NORMAL,7.32,524.23,4.20,864.95,25.78,1987,217,1.17,2.71,RUIM
603.00,SENSOR_004,-23.460000,-46.560000,188.84,NORMAL,6.83,462.26,3.93,191.65,25.52,1870,742,0.14,4.03,RUIM
603.00,SENSOR_005,-23.450000,-46.550000,214.51,NORMAL,7.61,357.53,3.25,129.59,25.68,1173,267,0.57,4.34,RUIM
603.00,SENSOR_006,-23.440000,-46.540000,220.43,NORMAL,7.66,326.12,4.79,665.80,24.33,2102,893,1.16,0.81,RUIM
603.00,SENSOR_007,-23.430000,-46.530000,236.70,NORMAL,7.92,285.89,1.33,940.52,21.17,2072,143,0.52,4.35,RUIM
604.00,SENSOR_000,-23.500000,-46.600000,122.94,NORMAL,8.30,264.31,4.44,804.55,25.87,1828,315,0.14,1.16,RUIM
604.00,SENSOR_001,-23.490000,-46.590000,145.88,NORMAL,6.57,223.08,1.73,98.44,32.60,2267,412,0.82,2.88,RUIM
604.00,SENSOR_002,-23.480000,-46.580000,153.45,NORMAL,7.79,531.07,4.54,357.69,26.33,664,140,1.77,3.46,RUIM
604.00,SENSOR_003,-23.470000,-46.570000,177.38,NORMAL,6.99,213.73,4.94,515.07,20.84,1771,938,0.77,3.90,MODERADA
604.00,SENSOR_004,-23.460000,-46.560000,193.13,NORMAL,8.32,297.16,3.64,430.19,32.35,2256,429,0.01,3.11,RUIM
604.00,SENSOR_005,-23.450000,-46.550000,214.47,NORMAL,6.82,353.17,2.36,124.12,25.90,925,545,1.93,4.74,RUIM
604.00,SENSOR_006,-23.440000,-46.540000,239.54,NORMAL,7.51,542.65,3.82,746.18,30.40,1421,113,0.46,3.55,RUIM
604.00,SENSOR_007,-23.430000,-46.530000,247.10,NORMAL,6.66,599.19,1.90,950.83,28.63,1631,848,1.91,4.55,RUIM
605.00,SENSOR_000,-23.500000,-46.600000,114.77,NORMAL,8.16,520.05,2.73,684.74,29.45,1950,1094,0.37,4.78,RUIM
605.00,SENSOR_001,-23.490000,-46.590000,132.31,NORMAL,6.80,532.93,4.44,917.90,19.19,1201,706,1.30,2.56,RUIM
605.00,SENSOR_002,-23.480000,-46.580000,158.73,NORMAL,6.63,413.71,2.17,802.06,27.53,1278,775,1.67,2.09,RUIM
605.00,SENSOR_003,-23.470000,-46.570000,181.69,NORMAL,7.23,509.39,3.62,369.35,24.91,1529,508,1.62,1.84,RUIM
605.00,SENSOR_004,-23.460000,-46.560000,50.19,ENTUPIMENTO,7.40,429.93,4.70,776.66,23.79,741,203,0.74,1.68,MODERADA
605.00,SENSOR_005,-23.450000,-46.550000,225.08,NORMAL,8.18,300.04,1.51,597.00,18.81,1713,406,1.61,2.80,RUIM
605.00,SENSOR_006,-23.440000,-46.540000,244.76,NORMAL,7.80,295.52,2.40,336.32,30.54,1912,947,1.31,4.33,RUIM
605.00,SENSOR_007,-23.430000,-46.530000,251.65,NORMAL,6.51,528.99,4.04,287.63,27.35,892,755,0.85,2.85,RUIM
606.00,SENSOR_000,-23.500000,-46.600000,33.51,ENTUPIMENTO,7.02,525.10,3.47,630.84,18.03,2037,196,0.29,4.20,RUIM
606.00,SENSOR_001,-23.490000,-46.590000,135.74,NORMAL,7.97,312.92,4.54,291.09,29.07,1889,143,0.33,1.71,MODERADA
606.00,SENSOR_002,-23.480000,-46.580000,149.93,NORMAL,7.16,427.08,1.57,535.65,31.42,1195,464,0.27,1.58,RUIM
606.00,SENSOR_003,-23.470000,-46.570000,184.55,NORMAL,7.62,420.97,3.98,416.65,30.28,548,884,1.50,0.89,RUIM
606.00,SENSOR_004,-23.460000,-46.560000,192.98,NORMAL,8.37,440.05,4.42,394.55,25.82,1325,459,1.87,0.79,RUIM
606.00,SENSOR_005,-23.450000,-46.550000,221.37,NORMAL,6.83,245.55,3.30,993.93,27.51,1782,846,1.20,2.04,RUIM
606.00,SENSOR_006,-23.440000,-46.540000,232.31,NORMAL,7.29,201.53,4.68,962.80,23.46,2348,190,1.67,1.32,RUIM
606.00,SENSOR_007,-23.430000,-46.530000,243.12,NORMAL,7.20,398.55,4.98,998.96,26.59,733,269,1.64,2.35,RUIM
607.00,SENSOR_000,-23.500000,-46.600000,126.49,NORMAL,7.85,479.91,1.07,102.88,21.10,1677,853,1.12,4.00,RUIM
607.00,SENSOR_001,-23.490000,-46.590000,143.35,NORMAL,7.21,366.14,2.06,667.79,31.98,2233,378,0.22,4.77,RUIM
607.00,SENSOR_002,-23.480000,-46.580000,148.31,NORMAL,8.09,399.30,3.13,687.39,21.53,882,385,0.15,1.65,MODERADA
607.00,SENSOR_003,-23.470000,-46.570000,167.40,NORMAL,7.02,333.30,1.38,577.92,21.35,679,700,1.35,3.75,RUIM
607.00,SENSOR_004,-23.460000,-46.560000,200.48,NORMAL,6.75,394.73,1.45,900.61,20.07,2019,806,0.04,2.18,RUIM
607.00,SENSOR_005,-23.450000,-46.550000,225.84,NORMAL,7.05,500.79,2.43,713.37,21.03,1322,895,0.56,4.24,RUIM
607.00,SENSOR_006,-23.440000,-46.540000,239.99,NORMAL,8.48,496.88,1.40,140.99,20.44,1653,789,0.94,3.54,RUIM
607.00,SENSOR_007,-23.430000,-46.530000,732.49,VAZAMENTO,6.81,303.34,4.44,836.24,24.80,2319,610,1.50,4.74,RUIM
608.00,SENSOR_000,-23.500000,-46.600000,125.08,NORMAL,6.51,300.19,4.44,709.52,24.83,668,862,1.61,4.77,RUIM
608.00,SENSOR_001,-23.490000,-46.590000,138.98,NORMAL,7.90,239.41,2.37,797.60,25.17,763,1075,0.33,3.47,MODERADA
608.00,SENSOR_002,-23.480000,-46.580000,465.08,VAZAMENTO,6.51,258.50,3.27,921.79,24.94,2128,108,0.87,3.69,RUIM
608.00,SENSOR_003,-23.470000,-46.570000,168.92,NORMAL,6.54,551.92,1.16,69.55,22.15,1526,297,1.96,4.67,RUIM
608.00,SENSOR_004,-23.460000,-46.560000,193.68,NORMAL,7.96,321.00,1.89,884.63,18.75,2425,565,1.45,0.73,RUIM
608.00,SENSOR_005,-23.450000,-46.550000,209.09,NORMAL,7.80,598.90,3.78,436.28,20.19,2496,517,0.89,2.14,RUIM
608.00,SENSOR_006,-23.440000,-46.540000,233.24,NORMAL,8.35,253.53,2.61,88.47,32.17,1360,883,1.36,3.14,MODERADA
608.00,SENSOR_007,-23.430000,-46.530000,246.75,NORMAL,8.09,271.31,2.97,225.43,29.57,1236,987,0.75,0.68,MODERADA
609.00,SENSOR_000,-23.500000,-46.600000,140.71,NORMAL,7.88,564.36,4.45,516.74,18.10,1555,1082,1.84,1.74,RUIM
609.00,SENSOR_001,-23.490000,-46.590000,140.38,NORMAL,7.83,541.87,3.15,542.66,22.98,1244,923,0.04,2.22,RUIM
609.00,SENSOR_002,-23.480000,-46.580000,160.31,NORMAL,7.46,388.86,4.56,449.41,31.05,1497,1006,0.14,2.38,MODERADA
609.00,SENSOR_003,-23.470000,-46.570000,164.06,NORMAL,6.86,241.31,3.94,281.47,32.05,537,410,1.63,2.39,RUIM
609.00,SENSOR_004,-23.460000,-46.560000,210.96,NORMAL,8.34,537.80,1.21,617.27,28.78,1736,692,1.06,2.52,RUIM
609.00,SENSOR_005,-23.450000,-46.550000,201.47,NORMAL,7.23,440.25,3.89,696.32,26.95,2151,153,0.86,0.62,RUIM
609.00,SENSOR_006,-23.440000,-46.540000,243.49,NORMAL,8.08,434.95,4.30,362.57,30.30,1642,151,1.55,1.21,RUIM
609.00,SENSOR_007,-23.430000,-46.530000,257.08,NORMAL,7.78,202.43,4.84,75.70,31.11,2482,320,0.90,1.46,RUIM
610.00,SENSOR_000,-23.500000,-46.600000,130.56,NORMAL,7.75,336.90,3.23,322.49,26.93,616,703,1.16,1.14,MODERADA
610.00,SENSOR_001,-23.490000,-46.590000,139.34,NORMAL,7.56,525.17,3.45,656.24,18.48,1077,173,0.22,1.59,RUIM
610.00,SENSOR_002,-23.480000,-46.580000,175.31,NORMAL,8.45,392.76,4.48,520.76,29.08,2243,826,0.61,4.74,RUIM
610.00,SENSOR_003,-23.470000,-46.570000,169.41,NORMAL,8.30,356.99,2.49,236.98,18.03,1472,183,0.57,0.62,MODERADA
610.00,SENSOR_004,-23.460000,-46.560000,204.90,NORMAL,7.51,545.31,2.57,318.66,26.74,2071,151,0.26,2.98,RUIM
610.00,SENSOR_005,-23.450000,-46.550000,207.63,NORMAL,6.65,431.02,2.12,499.52,22.39,522,330,1.58,1.04,RUIM
610.00,SENSOR_006,-23.440000,-46.540000,234.24,NORMAL,7.60,293.08,3.40,328.94,25.09,1305,993,1.72,3.97,RUIM
610.00,SENSOR_007,-23.430000,-46.530000,257.47,NORMAL,7.59,441.02,2.57,355.35,28.88,1314,244,1.70,1.46,RUIM
611.00,SENSOR_000,-23.500000,-46.600000,132.56,NORMAL,8.22,586.65,2.88,285.83,20.59,1827,657,0.73,2.98,RUIM
611.00,SENSOR_001,-23.490000,-46.590000,144.01,NORMAL,8.38,400.44,3.90,922.75,29.73,1128,892,1.11,4.38,RUIM
611.00,SENSOR_002,-23.480000,-46.580000,172.06,NORMAL,7.64,354.49,1.18,794.47,26.28,671,874,0.95,1.83,RUIM
611.00,SENSOR_003,-23.470000,-46.570000,173.95,NORMAL,7.56,366.59,2.09,175.66,28.27,1670,785,0.82,0.98,MODERADA
611.00,SENSOR_004,-23.460000,-46.560000,193.18,NORMAL,7.07,444.44,3.03,993.89,28.55,1465,385,0.22,2.42,RUIM
611.00,SENSOR_005,-23.450000,-46.550000,224.93,NORMAL,8.41,404.62,4.66,778.17,23.37,517,898,0.46,2.41,MODERADA
611.00,SENSOR_006,-23.440000,-46.540000,230.96,NORMAL,7.37,494.54,1.14,625.96,28.93,909,888,1.33,3.74,RUIM
611.00,SENSOR_007,-23.430000,-46.530000,239.21,NORMAL,6.87,549.72,3.98,316.15,32.97,1783,774,1.59,3.57,RUIM
612.00,SENSOR_000,-23.500000,-46.600000,131.90,NORMAL,6.56,350.98,2.80,738.62,23.54,2201,1036,0.36,2.39,RUIM
612.00,SENSOR_001,-23.490000,-46.590000,156.70,NORMAL,6.80,461.98,1.20,210.13,25.77,672,113,0.02,0.55,RUIM
612.00,SENSOR_002,-23.480000,-46.580000,151.42,NORMAL,7.43,336.00,4.35,745.29,21.69,1182,649,0.71,2.68,MODERADA
612.00,SENSOR_003,-23.470000,-46.570000,40.89,ENTUPIMENTO,7.67,323.11,2.64,65.97,20.61,1565,166,0.22,1.76,MODERADA
612.00,SENSOR_004,-23.460000,-46.560000,50.82,ENTUPIMENTO,7.43,213.77,1.80,847.07,29.86,968,956,1.99,3.49,RUIM
612.00,SENSOR_005,-23.450000,-46.550000,215.97,NORMAL,7.65,324.97,1.92,523.55,18.96,1283,298,1.67,4.83,RUIM
612.00,SENSOR_006,-23.440000,-46.540000,229.22,NORMAL,7.04,369.13,2.17,724.61,23.17,835,353,0.52,3.12,MODERADA
612.00,SENSOR_007,-23.430000,-46.530000,256.89,NORMAL,7.64,385.63,3.27,367.74,18.97,1013,405,0.31,4.71,RUIM
613.00,SENSOR_000,-23.500000,-46.600000,133.17,NORMAL,7.59,493.29,3.86,824.31,19.13,1678,948,1.42,2.97,RUIM
613.00,SENSOR_001,-23.490000,-46.590000,133.08,NORMAL,6.90,486.51,3.06,617.91,25.43,1306,134,1.71,0.85,RUIM
613.00,SENSOR_002,-23.480000,-46.580000,172.15,NORMAL,8.21,384.74,3.93,445.41,28.11,2434,645,1.85,3.28,RUIM
613.00,SENSOR_003,-23.470000,-46.570000,177.32,NORMAL,7.91,529.56,2.72,345.08,29.49,1989,349,1.81,4.81,RUIM
613.00,SENSOR_004,-23.460000,-46.560000,205.18,NORMAL,7.90,547.32,4.98,772.59,20.33,1111,462,1.67,0.55,RUIM
613.00,SENSOR_005,-23.450000,-46.550000,208.33,NORMAL,8.48,299.60,4.12,253.53,24.29,954,911,0.63,4.29,RUIM
613.00,SENSOR_006,-23.440000,-46.540000,243.88,NORMAL,7.61,495.97,4.66,581.60,19.83,1729,530,1.63,4.45,RUIM
613.00,SENSOR_007,-23.430000,-46.530000,256.37,NORMAL,7.66,263.88,4.81,777.42,29.58,558,267,1.86,0.85,RUIM
614.00,SENSOR_000,-23.500000,-46.600000,111.41,NORMAL,8.29,341.75,3.09,633.08,25.54,1436,976,0.23,2.93,MODERADA
614.00,SENSOR_001,-23.490000,-46.590000,148.88,NORMAL,6.58,574.22,3.03,329.84,29.96,1881,501,0.01,3.81,RUIM
614.00,SENSOR_002,-23.480000,-46.580000,165.95,NORMAL,6.62,472.34,1.40,439.56,20.41,946,783,1.69,1.32,RUIM
614.00,SENSOR_003,-23.470000,-46.570000,185.28,NORMAL,7.34,504.73,1.63,949.75,26.54,938,112,1.56,4.54,RUIM
614.00,SENSOR_004,-23.460000,-46.560000,188.18,NORMAL,6.64,432.34,2.49,748.43,30.78,518,911,1.48,2.55,MODERADA
614.00,SENSOR_005,-23.450000,-46.550000,206.09,NORMAL,7.95,462.06,3.15,621.30,18.31,1075,254,0.83,3.30,MODERADA
614.00,SENSOR_006,-23.440000,-46.540000,236.26,NORMAL,8.18,482.83,1.12,979.44,24.03,623,154,0.31,2.70,RUIM
614.00,SENSOR_007,-23.430000,-46.530000,251.13,NORMAL,6.78,429.81,3.19,901.63,22.40,2222,774,1.30,4.36,RUIM
615.00,SENSOR_000,-23.500000,-46.600000,131.46,NORMAL,8.17,251.33,1.60,543.13,25.97,2033,669,1.98,2.24,RUIM
615.00,SENSOR_001,-23.490000,-46.590000,145.60,NORMAL,7.72,592.69,2.65,168.76,25.41,2296,292,1.54,2.03,RUIM
615.00,SENSOR_002,-23.480000,-46.580000,148.91,NORMAL,8.12,209.11,1.32,313.80,22.25,1111,621,0.85,2.73,RUIM
615.00,SENSOR_003,-23.470000,-46.570000,186.61,NORMAL,7.24,291.19,4.81,78.57,18.13,1614,563,0.62,2.80,MODERADA
615.00,SENSOR_004,-23.460000,-46.560000,181.21,NORMAL,8.32,339.28,2.97,455.29,27.54,1700,246,1.49,0.71,MODERADA
615.00,SENSOR_005,-23.450000,-46.550000,221.07,NORMAL,7.20,460.52,3.40,632.14,21.97,2216,828,1.49,3.23,RUIM
615.00,SENSOR_006,-23.440000,-46.540000,234.23,NORMAL,8.08,362.19,3.13,406.21,22.65,1069,877,0.32,1.34,MODERADA
615.00,SENSOR_007,-23.430000,-46.530000,260.99,NORMAL,6.85,207.23,2.12,315.13,29.23,1009,1083,1.67,3.88,RUIM
616.00,SENSOR_000,-23.500000,-46.600000,129.78,NORMAL,8.11,207.96,4.58,356.20,25.29,1255,203,0.56,2.80,MODERADA
616.00,SENSOR_001,-23.490000,-46.590000,152.32,NORMAL,7.79,388.08,2.48,965.74,24.39,1798,699,1.20,3.83,RUIM
616.00,SENSOR_002,-23.480000,-46.580000,146.09,NORMAL,8.28,382.17,3.69,980.32,27.29,1856,756,1.66,0.89,RUIM
616.00,SENSOR_003,-23.470000,-46.570000,178.36,NORMAL,6.82,214.03,4.62,995.91,23.39,786,490,1.91,0.57,RUIM
616.00,SENSOR_004,-23.460000,-46.560000,184.01,NORMAL,8.05,442.72,2.24,943.04,27.71,1501,148,1.58,2.05,RUIM
616.00,SENSOR_005,-23.450000,-46.550000,209.34,NORMAL,7.01,560.29,1.16,219.20,19.42,872,736,0.49,4.21,RUIM
616.00,SENSOR_006,-23.440000,-46.540000,243.23,NORMAL,7.32,542.26,3.96,818.88,32.47,964,839,1.70,1.28,RUIM
616.00,SENSOR_007,-23.430000,-46.530000,254.00,NORMAL,6.79,394.74,3.31,945.32,21.73,1889,342,0.02,5.00,RUIM
617.00,SENSOR_000,-23.500000,-46.600000,316.11,VAZAMENTO,8.06,229.90,3.38,789.38,22.39,2001,350,0.32,3.74,RUIM
617.00,SENSOR_001,-23.490000,-46.590000,149.92,NORMAL,6.65,220.47,1.31,158.71,25.07,2049,1055,0.77,1.62,RUIM
617.00,SENSOR_002,-23.480000,-46.580000,148.72,NORMAL,7.78,595.89,2.27,85.12,18.84,567,259,1.84,3.75,RUIM
617.00,SENSOR_003,-23.470000,-46.570000,499.87,VAZAMENTO,7.19,554.02,1.42,643.89,29.29,1033,1092,0.12,3.71,RUIM
617.00,SENSOR_004,-23.460000,-46.560000,206.89,NORMAL,7.57,558.36,3.33,167.51,26.33,663,594,0.88,3.08,RUIM
617.00,SENSOR_005,-23.450000,-46.550000,201.60,NORMAL,8.30,256.62,2.51,314.79,31.89,1492,406,0.61,0.71,MODERADA
617.00,SENSOR_006,-23.440000,-46.540000,245.53,NORMAL,7.98,412.28,3.28,413.49,23.30,2404,430,1.64,1.37,RUIM
617.00,SENSOR_007,-23.430000,-46.530000,235.63,NORMAL,8.07,443.15,2.56,387.76,20.08,1735,278,0.56,4.82,RUIM
618.00,SENSOR_000,-23.500000,-46.600000,121.91,NORMAL,6.73,269.72,2.29,516.48,32.41,2385,459,0.90,4.69,RUIM
618.00,SENSOR_001,-23.490000,-46.590000,135.57,NORMAL,7.32,416.20,3.95,540.97,26.79,2085,1075,0.80,1.45,RUIM
618.00,SENSOR_002,-23.480000,-46.580000,175.53,NORMAL,7.91,515.34,3.72,829.24,30.76,1719,656,1.69,0.78,RUIM
618.00,SENSOR_003,-23.470000,-46.570000,177.07,NORMAL,6.76,424.75,1.26,960.63,18.47,1814,508,0.82,2.99,RUIM
618.00,SENSOR_004,-23.460000,-46.560000,192.55,NORMAL,7.65,479.71,3.15,528.89,32.06,1272,397,1.37,2.82,MODERADA
618.00,SENSOR_005,-23.450000,-46.550000,198.65,NORMAL,6.66,484.42,4.51,51.73,32.58,1464,989,1.36,2.84,MODERADA
618.00,SENSOR_006,-23.440000,-46.540000,244.53,NORMAL,7.68,213.50,3.46,679.05,19.19,1170,307,1.26,1.30,MODERADA
618.00,SENSOR_007,-23.430000,-46.530000,258.15,NORMAL,7.35,536.48,2.77,607.51,25.86,1817,1073,0.98,1.33,RUIM
619.00,SENSOR_000,-23.500000,-46.600000,134.60,NORMAL,7.79,349.14,1.05,304.07,31.84,2155,505,0.59,0.69,RUIM
619.00,SENSOR_001,-23.490000,-46.590000,155.82,NORMAL,7.22,518.29,2.15,559.16,19.75,1083,1051,1.69,2.22,RUIM
619.00,SENSOR_002,-23.480000,-46.580000,146.84,NORMAL,7.92,206.87,1.99,667.04,32.70,880,542,1.03,2.48,RUIM
619.00,SENSOR_003,-23.470000,-46.570000,184.30,NORMAL,8.03,505.08,2.45,965.30,23.51,2463,793,0.35,1.41,RUIM
619.00,SENSOR_004,-23.460000,-46.560000,190.36,NORMAL,7.74,456.51,2.47,581.32,23.68,1063,587,1.29,4.08,RUIM
619.00,SENSOR_005,-23.450000,-46.550000,222.35,NORMAL,7.93,484.66,3.31,489.31,30.87,1517,769,0.62,0.72,MODERADA
619.00,SENSOR_006,-23.440000,-46.540000,242.43,NORMAL,6.76,333.22,3.44,800.70,22.47,1187,692,0.22,4.85,RUIM
619.00,SENSOR_007,-23.430000,-46.530000,235.32,NORMAL,8.33,598.53,1.29,723.83,19.70,1156,474,1.42,2.62,RUIM
620.00,SENSOR_000,-23.500000,-46.600000,128.73,NORMAL,8.32,477.37,2.03,948.16,22.57,1930,395,1.47,3.52,RUIM
620.00,SENSOR_001,-23.490000,-46.590000,136.66,NORMAL,6.61,494.87,4.27,262.12,32.68,1876,112,1.64,2.46,RUIM
620.00,SENSOR_002,-23.480000,-46.580000,166.99,NORMAL,8.14,443.34,1.36,405.04,20.02,1038,360,1.39,4.38,RUIM
620.00,SENSOR_003,-23.470000,-46.570000,45.40,ENTUPIMENTO,8.42,257.57,1.25,667.09,22.96,821,526,0.95,1.65,RUIM
620.00,SENSOR_004,-23.460000,-46.560000,182.69,NORMAL,7.94,478.16,1.22,286.72,27.09,1914,846,1.04,0.85,RUIM
620.00,SENSOR_005,-23.450000,-46.550000,209.52,NORMAL,6.87,352.02,4.61,954.37,20.85,1495,493,1.34,4.06,RUIM
620.00,SENSOR_006,-23.440000,-46.540000,237.99,NORMAL,7.31,205.45,1.82,661.38,23.99,1855,777,1.49,3.21,RUIM
620.00,SENSOR_007,-23.430000,-46.530000,253.93,NORMAL,6.61,451.12,4.69,564.06,19.58,1939,966,1.38,3.63,MODERADA
621.00,SENSOR_000,-23.500000,-46.600000,32.74,ENTUPIMENTO,8.07,270.22,1.28,389.33,28.26,1252,304,1.86,2.26,RUIM
621.00,SENSOR_001,-23.490000,-46.590000,419.96,VAZAMENTO,7.06,503.95,1.87,270.18,20.27,600,693,0.76,3.37,RUIM
621.00,SENSOR_002,-23.480000,-46.580000,160.36,NORMAL,7.13,306.87,2.46,512.46,29.57,573,858,1.91,1.92,RUIM
621.00,SENSOR_003,-23.470000,-46.570000,171.61,NORMAL,6.74,564.47,3.45,396.15,21.92,1793,566,0.29,2.60,RUIM
621.00,SENSOR_004,-23.460000,-46.560000,190.40,NORMAL,7.70,204.20,3.48,916.82,24.52,2137,1014,1.21,2.71,RUIM
621.00,SENSOR_005,-23.450000,-46.550000,202.58,NORMAL,7.67,248.85,3.72,186.61,28.53,1785,457,1.82,3.31,RUIM
621.00,SENSOR_006,-23.440000,-46.540000,245.73,NORMAL,8.41,358.77,2.66,171.02,19.79,2248,201,0.76,3.53,RUIM
621.00,SENSOR_007,-23.430000,-46.530000,255.24,NORMAL,7.23,307.33,1.15,354.77,25.60,2190,133,0.55,0.90,RUIM
622.00,SENSOR_000,-23.500000,-46.600000,132.29,NORMAL,7.04,421.55,2.49,267.90,30.29,1007,334,1.11,1.55,MODERADA
622.00,SENSOR_001,-23.490000,-46.590000,143.56,NORMAL,8.12,275.43,2.87,531.10,26.62,2290,926,1.24,4.80,RUIM
622.00,SENSOR_002,-23.480000,-46.580000,146.01,NORMAL,7.75,568.37,4.57,622.46,26.86,1006,148,1.37,0.90,RUIM
622.00,SENSOR_003,-23.470000,-46.570000,189.98,NORMAL,7.58,475.02,4.12,249.92,28.44,1731,257,1.01,2.30,MODERADA
622.00,SENSOR_004,-23.460000,-46.560000,184.09,NORMAL,6.97,222.11,3.61,220.49,25.45,1580,370,0.31,1.99,MODERADA
622.00,SENSOR_005,-23.450000,-46.550000,211.85,NORMAL,7.29,320.43,3.16,77.69,24.51,2005,904,0.71,1.18,RUIM
622.00,SENSOR_006,-23.440000,-46.540000,222.88,NORMAL,6.83,516.92,4.41,604.69,29.06,663,377,1.97,4.70,RUIM
622.00,SENSOR_007,-23.430000,-46.530000,244.89,NORMAL,7.74,243.81,1.78,601.59,30.10,1509,199,0.10,2.63,RUIM
623.00,SENSOR_000,-23.500000,-46.600000,32.53,ENTUPIMENTO,6.89,344.44,2.69,468.89,22.60,1243,729,1.93,4.85,RUIM
623.00,SENSOR_001,-23.490000,-46.590000,132.46,NORMAL,8.16,481.10,2.41,974.86,28.70,2055,519,0.51,2.88,RUIM
623.00,SENSOR_002,-23.480000,-46.580000,174.83,NORMAL,7.54,521.32,3.39,550.92,29.60,1913,859,1.07,3.86,RUIM
623.00,SENSOR_003,-23.470000,-46.570000,47.47,ENTUPIMENTO,8.15,558.12,2.04,471.20,28.01,1474,1045,1.73,4.88,RUIM
623.00,SENSOR_004,-23.460000,-46.560000,48.80,ENTUPIMENTO,6.80,461.74,1.52,667.14,23.28,2118,380,1.02,1.31,RUIM
623.00,SENSOR_005,-23.450000,-46.550000,208.63,NORMAL,7.81,464.88,1.06,562.37,26.11,1475,884,1.48,0.60,RUIM
623.00,SENSOR_006,-23.440000,-46.540000,226.48,NORMAL,7.32,586.58,1.87,176.91,31.18,1482,837,1.57,1.42,RUIM
623.00,SENSOR_007,-23.430000,-46.530000,245.26,NORMAL,8.16,513.69,1.13,183.60,20.73,2105,819,0.66,3.45,RUIM
624.00,SENSOR_000,-23.500000,-46.600000,129.42,NORMAL,7.03,376.45,3.54,215.94,24.29,1366,684,1.20,2.28,MODERADA
624.00,SENSOR_001,-23.490000,-46.590000,140.40,NORMAL,7.13,578.61,4.08,219.35,20.54,903,240,0.91,2.74,RUIM
624.00,SENSOR_002,-23.480000,-46.580000,171.00,NORMAL,7.91,210.94,1.62,419.93,27.33,1597,588,1.11,4.62,RUIM
624.00,SENSOR_003,-23.470000,-46.570000,182.26,NORMAL,8.50,345.74,3.82,202.05,28.92,1845,137,1.76,4.11,RUIM
624.00,SENSOR_004,-23.460000,-46.560000,191.20,NORMAL,7.71,580.09,4.51,538.74,28.07,927,609,1.23,4.83,RUIM
624.00,SENSOR_005,-23.450000,-46.550000,208.77,NORMAL,6.76,588.03,2.26,813.02,18.97,578,550,1.81,2.12,RUIM
624.00,SENSOR_006,-23.440000,-46.540000,233.45,NORMAL,7.91,591.90,2.40,863.79,18.13,2092,431,1.38,4.27,RUIM
624.00,SENSOR_007,-23.430000,-46.530000,233.74,NORMAL,7.16,557.47,2.07,878.39,20.65,2371,253,1.48,0.83,RUIM
625.00,SENSOR_000,-23.500000,-46.600000,139.75,NORMAL,7.31,492.60,3.94,416.36,32.54,2300,845,0.68,3.20,RUIM
625.00,SENSOR_001,-23.490000,-46.590000,158.15,NORMAL,7.51,385.24,2.53,960.88,19.06,962,743,1.35,2.87,RUIM
625.00,SENSOR_002,-23.480000,-46.580000,148.25,NORMAL,7.56,286.86,2.40,176.68,28.30,603,902,0.04,1.38,MODERADA
625.00,SENSOR_003,-23.470000,-46.570000,177.57,NORMAL,7.12,493.42,2.80,870.65,23.80,1149,280,1.46,0.71,RUIM
625.00,SENSOR_004,-23.460000,-46.560000,186.18,NORMAL,8.21,438.86,4.79,427.11,26.86,2459,1036,1.53,3.29,RUIM
625.00,SENSOR_005,-23.450000,-46.550000,227.65,NORMAL,7.26,249.66,4.23,888.19,21.79,2104,521,1.80,1.62,RUIM
625.00,SENSOR_006,-23.440000,-46.540000,236.64,NORMAL,8.29,212.83,1.59,386.61,20.43,1794,279,1.75,2.98,RUIM
625.00,SENSOR_007,-23.430000,-46.530000,64.88,ENTUPIMENTO,7.32,406.83,4.17,175.30,25.50,742,141,0.38,3.39,MODERADA
626.00,SENSOR_000,-23.500000,-46.600000,123.36,NORMAL,7.46,539.63,2.59,832.33,32.48,893,1036,1.65,4.31,RUIM
626.00,SENSOR_001,-23.490000,-46.590000,33.57,ENTUPIMENTO,7.47,412.30,1.84,573.85,21.15,733,322,0.80,3.57,RUIM
626.00,SENSOR_002,-23.480000,-46.580000,175.54,NORMAL,7.86,308.71,2.12,601.65,29.66,678,860,0.59,3.31,MODERADA
626.00,SENSOR_003,-23.470000,-46.570000,169.17,NORMAL,8.07,227.62,4.11,614.40,29.04,1170,218,1.68,4.46,RUIM
626.00,SENSOR_004,-23.460000,-46.560000,181.14,NORMAL,8.19,534.32,1.60,511.74,23.70,2059,797,0.71,4.80,RUIM
626.00,SENSOR_005,-23.450000,-46.550000,199.53,NORMAL,6.87,474.67,2.39,819.98,27.89,1600,341,0.16,1.15,RUIM
626.00,SENSOR_006,-23.440000,-46.540000,229.00,NORMAL,8.08,451.27,3.31,101.21,21.16,2357,987,1.05,1.94,RUIM
626.00,SENSOR_007,-23.430000,-46.530000,252.51,NORMAL,6.58,394.92,2.51,765.44,22.16,1321,852,1.91,1.29,RUIM
627.00,SENSOR_000,-23.500000,-46.600000,124.57,NORMAL,7.24,494.43,4.14,705.28,27.75,2275,444,0.88,3.22,RUIM
627.00,SENSOR_001,-23.490000,-46.590000,134.61,NORMAL,7.32,366.84,1.92,250.08,20.67,640,332,1.50,1.68,RUIM
627.00,SENSOR_002,-23.480000,-46.580000,167.01,NORMAL,6.62,450.99,2.86,846.18,31.61,1915,1012,0.15,3.17,RUIM
