tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
17.63,Sao_Cristovao,-2.495400,-44.265200,192.03,NORMAL,7.06,589.26,2.91,651.05,27.47,625,1070,0.52,3.58,RUIM
17.63,Anil,-2.522700,-44.254900,188.40,NORMAL,7.51,551.17,3.48,485.00,32.75,962,553,0.82,3.29,RUIM
17.63,Vinhais,-2.570000,-44.296600,57.03,ENTUPIMENTO,8.11,477.17,1.05,909.03,28.40,1089,959,1.63,2.61,RUIM
17.63,Bequimao,-2.558900,-44.248400,219.96,NORMAL,6.59,285.00,4.20,790.51,22.44,1273,837,0.67,4.16,RUIM
17.63,Cohama,-2.487700,-44.228700,64.31,ENTUPIMENTO,7.82,291.78,2.57,862.12,27.99,658,629,1.03,1.06,RUIM
17.67,Centro,-2.515000,-44.290600,123.81,NORMAL,6.53,572.29,2.57,264.34,19.03,642,918,0.73,4.68,RUIM
17.67,Renascenca,-2.503800,-44.256200,144.67,NORMAL,8.12,508.37,2.93,97.98,23.86,1393,315,0.99,4.68,RUIM
17.67,Turu,-2.537900,-44.247400,170.51,NORMAL,7.59,257.63,3.78,393.25,31.78,2262,358,0.98,0.80,RUIM
17.67,Sao_Cristovao,-2.495400,-44.265200,192.54,NORMAL,6.90,452.28,1.18,472.35,22.86,1041,606,0.33,4.73,RUIM
17.67,Anil,-2.522700,-44.254900,198.21,NORMAL,8.26,473.39,3.89,603.82,28.99,509,986,1.88,1.46,RUIM
17.67,Vinhais,-2.570000,-44.296600,218.83,NORMAL,7.69,397.32,3.52,104.44,23.86,1385,184,1.50,2.22,RUIM
17.67,Bequimao,-2.558900,-44.248400,245.14,NORMAL,7.21,218.37,2.88,924.39,26.14,2055,421,0.07,4.82,RUIM
17.67,Cohama,-2.487700,-44.228700,243.06,NORMAL,7.85,280.02,2.51,584.60,32.45,1486,192,1.77,2.04,RUIM
17.70,Centro,-2.515000,-44.290600,120.79,NORMAL,7.94,378.99,4.61,555.34,28.03,1946,643,0.08,4.90,RUIM
17.70,Renascenca,-2.503800,-44.256200,137.87,NORMAL,7.20,479.61,3.24,945.58,23.79,994,659,0.40,4.39,RUIM
17.70,Turu,-2.537900,-44.247400,152.45,NORMAL,7.66,316.83,4.04,427.43,30.95,1438,499,0.22,4.22,RUIM
17.70,Sao_Cristovao,-2.495400,-44.265200,192.68,NORMAL,8.32,467.43,2.28,999.35,32.40,1756,602,0.31,4.47,RUIM
17.70,Anil,-2.522700,-44.254900,202.52,NORMAL,7.31,266.21,1.11,62.93,22.10,1696,206,0.37,3.45,RUIM
17.70,Vinhais,-2.570000,-44.296600,214.24,NORMAL,8.22,236.34,3.40,579.82,29.78,895,1010,1.54,2.53,RUIM
17.70,Bequimao,-2.558900,-44.248400,218.24,NORMAL,8.36,589.64,2.18,179.18,27.93,1974,1100,0.15,4.04,RUIM
17.70,Cohama,-2.487700,-44.228700,252.33,NORMAL,8.50,406.65,3.33,415.99,21.48,1450,779,0.58,2.27,MODERADA
17.73,Centro,-2.515000,-44.290600,125.64,NORMAL,8.49,426.39,2.60,292.66,27.33,1857,216,0.51,1.76,MODERADA
17.73,Renascenca,-2.503800,-44.256200,132.19,NORMAL,8.18,517.38,3.73,397.38,18.83,2286,183,1.42,3.00,RUIM
17.73,Turu,-2.537900,-44.247400,40.09,ENTUPIMENTO,7.02,459.72,2.76,87.41,31.86,1428,773,1.83,2.26,RUIM
17.73,Sao_Cristovao,-2.495400,-44.265200,180.81,NORMAL,8.47,475.18,1.70,838.08,19.05,1275,1018,1.24,1.48,RUIM
17.73,Anil,-2.522700,-44.254900,197.28,NORMAL,7.87,347.70,2.24,256.52,22.86,1469,992,0.47,3.00,MODERADA
17.73,Vinhais,-2.570000,-44.296600,214.84,NORMAL,8.27,298.78,3.59,958.24,25.24,1366,842,0.35,4.26,RUIM
17.73,Bequimao,-2.558900,-44.248400,224.14,NORMAL,8.18,213.06,1.04,619.38,26.63,768,647,1.60,2.37,RUIM
17.73,Cohama,-2.487700,-44.228700,246.74,NORMAL,7.11,339.54,3.85,805.37,22.97,666,358,0.14,4.87,RUIM
17.77,Centro,-2.515000,-44.290600,130.77,NORMAL,6.75,482.63,4.26,829.35,20.85,2181,247,0.30,2.30,RUIM
17.77,Renascenca,-2.503800,-44.256200,388.17,VAZAMENTO,6.67,290.70,4.64,580.96,24.81,2248,255,1.31,3.64,RUIM
17.77,Turu,-2.537900,-44.247400,150.85,NORMAL,6.67,461.20,4.38,67.15,29.51,1260,234,1.08,0.84,MODERADA
17.77,Sao_Cristovao,-2.495400,-44.265200,182.62,NORMAL,7.17,429.53,1.38,479.08,22.08,545,343,0.26,4.82,RUIM
17.77,Anil,-2.522700,-44.254900,199.87,NORMAL,6.62,493.97,3.40,904.94,18.74,1977,201,1.24,4.37,RUIM
17.77,Vinhais,-2.570000,-44.296600,214.24,NORMAL,6.60,340.84,1.05,796.12,32.53,2296,705,1.97,2.07,RUIM
17.77,Bequimao,-2.558900,-44.248400,245.09,NORMAL,6.83,344.51,4.60,249.98,18.80,1931,566,1.72,1.70,RUIM
17.77,Cohama,-2.487700,-44.228700,673.04,VAZAMENTO,8.48,393.83,4.74,611.78,23.01,1844,218,1.63,2.95,RUIM
17.80,Centro,-2.515000,-44.290600,117.60,NORMAL,6.56,417.48,3.50,978.12,20.26,2225,1064,0.44,1.09,RUIM
17.80,Renascenca,-2.503800,-44.256200,137.23,NORMAL,7.63,457.93,1.73,959.51,18.54,2116,892,1.17,3.27,RUIM
17.80,Turu,-2.537900,-44.247400,160.79,NORMAL,6.74,379.57,5.00,53.45,21.99,1565,940,1.77,4.19,RUIM
17.80,Sao_Cristovao,-2.495400,-44.265200,174.57,NORMAL,6.74,320.08,3.37,63.61,19.90,1964,737,1.30,1.13,MODERADA
17.80,Anil,-2.522700,-44.254900,195.12,NORMAL,8.20,269.53,4.15,573.34,23.23,1050,250,0.53,4.08,RUIM
17.80,Vinhais,-2.570000,-44.296600,210.66,NORMAL,7.27,510.83,1.76,92.08,31.94,2163,676,1.03,1.01,RUIM
17.80,Bequimao,-2.558900,-44.248400,227.65,NORMAL,6.97,353.08,2.38,275.41,19.42,1988,737,1.66,2.42,RUIM
17.80,Cohama,-2.487700,-44.228700,260.43,NORMAL,7.20,369.64,4.98,371.42,30.20,1616,874,1.69,4.82,RUIM
17.83,Centro,-2.515000,-44.290600,115.46,NORMAL,6.86,593.37,1.75,959.54,32.20,647,910,1.65,2.59,RUIM
17.83,Renascenca,-2.503800,-44.256200,154.40,NORMAL,7.62,443.34,1.46,607.83,25.46,1476,227,1.16,4.21,RUIM
17.83,Turu,-2.537900,-44.247400,169.86,NORMAL,7.37,251.41,1.21,807.69,31.03,1304,318,1.51,4.55,RUIM
17.83,Sao_Cristovao,-2.495400,-44.265200,42.40,ENTUPIMENTO,8.45,572.61,2.81,728.69,20.15,2340,354,1.39,3.78,RUIM
17.83,Anil,-2.522700,-44.254900,190.25,NORMAL,8.14,594.49,2.92,414.53,23.85,1832,272,1.37,2.75,RUIM
17.83,Vinhais,-2.570000,-44.296600,227.38,NORMAL,7.56,372.13,2.27,464.54,22.51,748,813,1.22,1.92,MODERADA
17.83,Bequimao,-2.558900,-44.248400,216.32,NORMAL,8.36,271.28,1.30,262.08,18.75,784,799,1.51,2.58,RUIM
17.83,Cohama,-2.487700,-44.228700,239.45,NORMAL,7.92,337.97,4.30,789.18,22.69,2276,633,0.06,1.29,RUIM
17.87,Centro,-2.515000,-44.290600,114.71,NORMAL,7.48,324.59,4.89,912.70,21.85,2362,477,1.01,1.30,RUIM
17.87,Renascenca,-2.503800,-44.256200,132.26,NORMAL,6.91,433.98,3.44,281.53,29.80,1623,1073,0.78,3.32,MODERADA
17.87,Turu,-2.537900,-44.247400,157.44,NORMAL,7.48,372.47,3.82,267.75,18.62,2277,184,1.97,2.23,RUIM
17.87,Sao_Cristovao,-2.495400,-44.265200,183.99,NORMAL,7.83,578.53,1.70,529.81,19.56,2230,908,1.44,0.56,RUIM
17.87,Anil,-2.522700,-44.254900,194.00,NORMAL,7.27,422.89,2.10,133.24,31.70,1632,268,1.93,3.13,RUIM
17.87,Vinhais,-2.570000,-44.296600,568.76,VAZAMENTO,7.58,451.96,3.18,594.11,26.29,520,981,1.92,1.65,RUIM
17.87,Bequimao,-2.558900,-44.248400,218.79,NORMAL,7.87,572.42,1.07,949.26,20.35,928,551,0.51,3.72,RUIM
17.87,Cohama,-2.487700,-44.228700,246.53,NORMAL,7.08,367.36,3.89,973.28,32.65,795,490,0.03,4.54,RUIM
17.90,Centro,-2.515000,-44.290600,130.44,NORMAL,8.34,249.10,4.99,577.99,29.70,1519,779,1.61,4.86,RUIM
17.90,Renascenca,-2.503800,-44.256200,131.93,NORMAL,6.70,584.53,2.25,689.84,32.29,1031,777,0.83,4.47,RUIM
17.90,Turu,-2.537900,-44.247400,157.29,NORMAL,6.70,574.33,3.95,776.48,29.05,1246,118,0.85,3.50,RUIM
17.90,Sao_Cristovao,-2.495400,-44.265200,169.30,NORMAL,7.56,494.87,4.67,245.82,20.93,2031,860,0.60,1.32,RUIM
17.90,Anil,-2.522700,-44.254900,198.42,NORMAL,7.02,212.59,2.31,336.76,32.52,2006,1089,1.33,1.61,RUIM
17.90,Vinhais,-2.570000,-44.296600,205.09,NORMAL,7.25,457.17,1.62,687.17,25.91,1574,1003,1.99,2.22,RUIM
17.90,Bequimao,-2.558900,-44.248400,58.10,ENTUPIMENTO,8.31,315.15,1.57,320.12,18.55,2447,351,0.20,0.57,RUIM
17.90,Cohama,-2.487700,-44.228700,235.02,NORMAL,8.19,306.21,1.20,165.67,18.01,1238,196,0.85,1.30,RUIM
17.93,Centro,-2.515000,-44.290600,34.23,ENTUPIMENTO,7.05,477.21,1.89,599.37,24.11,1258,361,0.19,2.48,RUIM
17.93,Renascenca,-2.503800,-44.256200,33.70,ENTUPIMENTO,7.58,591.52,2.05,715.66,20.08,715,390,1.72,4.48,RUIM
17.93,Turu,-2.537900,-44.247400,155.55,NORMAL,8.19,477.35,2.42,945.41,20.80,2025,745,1.20,4.04,RUIM
17.93,Sao_Cristovao,-2.495400,-44.265200,179.43,NORMAL,6.83,533.42,4.18,676.79,28.84,1304,102,0.38,4.50,RUIM
17.93,Anil,-2.522700,-44.254900,190.45,NORMAL,8.25,422.32,1.79,333.76,32.76,595,696,0.89,2.68,RUIM
17.93,Vinhais,-2.570000,-44.296600,223.35,NORMAL,7.38,238.59,4.06,675.37,29.82,2496,1029,0.61,3.03,RUIM
17.93,Bequimao,-2.558900,-44.248400,243.81,NORMAL,7.75,473.93,1.52,274.70,18.44,2437,444,1.52,1.02,RUIM
17.93,Cohama,-2.487700,-44.228700,233.69,NORMAL,7.21,388.36,3.72,490.16,18.34,2118,628,1.33,3.55,RUIM
17.97,Centro,-2.515000,-44.290600,127.94,NORMAL,8.12,236.70,2.46,275.50,20.11,2373,639,0.83,1.42,RUIM
17.97,Renascenca,-2.503800,-44.256200,128.97,NORMAL,6.58,434.29,3.52,942.07,18.63,623,277,1.17,2.45,RUIM
17.97,Turu,-2.537900,-44.247400,153.31,NORMAL,7.21,509.80,4.62,352.74,28.28,630,325,1.16,4.60,RUIM
17.97,Sao_Cristovao,-2.495400,-44.265200,183.60,NORMAL,8.18,433.29,1.64,402.63,19.18,2174,159,1.01,1.11,RUIM
17.97,Anil,-2.522700,-44.254900,207.19,NORMAL,7.32,472.47,3.78,776.20,26.96,519,946,1.96,1.22,RUIM
17.97,Vinhais,-2.570000,-44.296600,55.29,ENTUPIMENTO,8.03,386.63,2.68,116.85,30.11,1054,862,0.14,0.82,MODERADA
17.97,Bequimao,-2.558900,-44.248400,228.12,NORMAL,8.30,383.01,1.01,916.60,27.67,2475,1087,1.11,3.36,RUIM
17.97,Cohama,-2.487700,-44.228700,249.38,NORMAL,7.36,535.98,2.23,762.17,19.00,1324,801,0.73,3.75,RUIM
18.00,Centro,-2.515000,-44.290600,112.53,NORMAL,7.90,414.18,1.24,454.92,26.79,1952,1095,1.42,4.92,RUIM
18.00,Renascenca,-2.503800,-44.256200,142.34,NORMAL,7.06,364.32,3.01,63.42,24.56,2171,935,1.16,3.32,RUIM
18.00,Turu,-2.537900,-44.247400,491.21,VAZAMENTO,6.79,583.39,2.78,636.17,23.53,982,258,1.21,0.61,RUIM
18.00,Sao_Cristovao,-2.495400,-44.265200,178.12,NORMAL,7.94,515.81,2.77,199.04,31.78,1431,275,0.67,3.95,RUIM
18.00,Anil,-2.522700,-44.254900,202.72,NORMAL,7.05,383.40,2.80,556.64,30.99,1940,682,1.86,4.00,RUIM
18.00,Vinhais,-2.570000,-44.296600,208.91,NORMAL,8.47,390.01,2.70,966.17,19.41,2343,239,0.44,1.80,RUIM
18.00,Bequimao,-2.558900,-44.248400,223.82,NORMAL,8.26,285.12,3.98,398.47,19.90,2134,756,1.17,4.18,RUIM
18.00,Cohama,-2.487700,-44.228700,256.16,NORMAL,7.96,536.93,2.66,284.09,29.72,872,650,1.47,2.22,RUIM
18.03,Centro,-2.515000,-44.290600,128.52,NORMAL,7.37,492.41,4.38,966.46,26.63,667,357,1.19,4.40,RUIM
18.03,Renascenca,-2.503800,-44.256200,139.16,NORMAL,7.00,345.63,1.48,170.32,18.97,2226,916,0.26,3.67,RUIM
18.03,Turu,-2.537900,-44.247400,172.86,NORMAL,7.18,379.00,1.87,921.50,19.33,1695,148,0.74,4.54,RUIM
18.03,Sao_Cristovao,-2.495400,-44.265200,187.93,NORMAL,8.17,379.13,4.83,265.70,30.25,529,302,0.45,0.61,BOA
18.03,Anil,-2.522700,-44.254900,203.88,NORMAL,6.83,465.21,4.63,747.04,27.88,1340,505,1.31,2.30,MODERADA
18.03,Vinhais,-2.570000,-44.296600,223.73,NORMAL,7.76,241.38,1.98,55.99,27.19,2482,491,0.95,1.16,RUIM
18.03,Bequimao,-2.558900,-44.248400,61.22,ENTUPIMENTO,6.97,322.77,2.16,997.39,28.89,2388,920,1.21,2.86,RUIM
18.03,Cohama,-2.487700,-44.228700,261.15,NORMAL,7.55,553.52,1.52,309.20,24.87,1237,1066,0.11,4.14,RUIM
18.07,Centro,-2.515000,-44.290600,130.30,NORMAL,7.76,270.28,1.42,508.79,30.87,976,624,0.10,2.99,RUIM
18.07,Renascenca,-2.503800,-44.256200,152.17,NORMAL,7.71,564.86,3.54,415.83,19.23,2484,270,1.78,3.31,RUIM
18.07,Turu,-2.537900,-44.247400,175.15,NORMAL,7.82,250.54,1.54,350.97,20.06,1059,711,0.57,3.87,RUIM
18.07,Sao_Cristovao,-2.495400,-44.265200,184.28,NORMAL,6.61,593.27,4.19,620.37,30.94,1788,960,1.00,4.69,RUIM
18.07,Anil,-2.522700,-44.254900,190.04,NORMAL,7.87,534.00,1.08,263.58,20.87,1010,737,0.65,3.75,RUIM
18.07,Vinhais,-2.570000,-44.296600,198.86,NORMAL,8.27,551.86,3.45,409.80,27.68,1357,1054,1.87,4.51,RUIM
18.07,Bequimao,-2.558900,-44.248400,225.84,NORMAL,6.96,416.26,1.70,59.62,25.74,2259,450,0.77,1.16,RUIM
18.07,Cohama,-2.487700,-44.228700,255.54,NORMAL,8.05,349.74,4.16,900.57,27.67,740,333,1.74,0.82,RUIM
18.10,Centro,-2.515000,-44.290600,136.05,NORMAL,8.44,288.48,3.07,670.44,20.95,2275,427,1.25,3.89,RUIM
18.10,Renascenca,-2.503800,-44.256200,155.09,NORMAL,8.22,377.52,4.26,920.41,27.76,1499,561,0.26,3.75,RUIM
18.10,Turu,-2.537900,-44.247400,151.81,NORMAL,7.72,436.67,1.27,481.07,22.03,614,948,0.66,4.86,RUIM
18.10,Sao_Cristovao,-2.495400,-44.265200,165.95,NORMAL,6.81,239.30,1.32,165.74,23.05,2145,1039,1.61,3.70,RUIM
18.10,Anil,-2.522700,-44.254900,181.55,NORMAL,7.28,445.80,1.40,60.07,19.68,2321,456,0.10,3.19,RUIM
18.10,Vinhais,-2.570000,-44.296600,212.62,NORMAL,7.81,228.78,3.82,890.78,27.06,1920,934,1.22,0.81,RUIM
18.10,Bequimao,-2.558900,-44.248400,234.20,NORMAL,6.81,220.14,4.76,207.21,33.00,2211,825,0.31,2.97,RUIM
18.10,Cohama,-2.487700,-44.228700,252.68,NORMAL,8.39,507.77,3.37,270.32,20.50,886,628,1.00,3.32,RUIM
18.13,Centro,-2.515000,-44.290600,122.60,NORMAL,8.19,263.45,1.81,639.33,23.11,825,721,1.84,4.23,RUIM
18.13,Renascenca,-2.503800,-44.256200,153.45,NORMAL,7.38,269.38,3.08,302.08,26.05,1485,214,1.10,3.27,MODERADA
18.13,Turu,-2.537900,-44.247400,162.60,NORMAL,7.05,432.67,1.53,880.59,18.38,2030,717,1.31,3.17,RUIM
18.13,Sao_Cristovao,-2.495400,-44.265200,174.57,NORMAL,7.27,474.39,4.55,897.08,29.72,923,1044,0.91,4.13,RUIM
18.13,Anil,-2.522700,-44.254900,188.74,NORMAL,7.79,501.53,2.01,749.28,23.62,845,459,0.78,1.63,RUIM
18.13,Vinhais,-2.570000,-44.296600,227.26,NORMAL,7.92,569.72,3.62,276.69,32.31,1127,916,1.60,4.75,RUIM
18.13,Bequimao,-2.558900,-44.248400,216.17,NORMAL,6.70,426.79,2.94,674.93,26.06,2219,911,0.21,3.35,RUIM
18.13,Cohama,-2.487700,-44.228700,262.11,NORMAL,7.70,388.29,2.94,726.42,19.09,1967,1002,1.96,0.68,RUIM
18.17,Centro,-2.515000,-44.290600,126.05,NORMAL,7.29,249.90,2.87,907.30,25.18,1843,1011,0.04,0.88,RUIM
18.17,Renascenca,-2.503800,-44.256200,151.24,NORMAL,8.09,260.77,1.47,553.22,20.17,2362,649,1.28,3.93,RUIM
18.17,Turu,-2.537900,-44.247400,171.66,NORMAL,6.91,210.71,4.84,441.59,22.04,895,511,0.33,3.24,MODERADA
18.17,Sao_Cristovao,-2.495400,-44.265200,187.87,NORMAL,6.81,233.16,2.27,681.71,27.63,1767,722,0.79,2.02,MODERADA
18.17,Anil,-2.522700,-44.254900,189.39,NORMAL,6.58,584.01,4.94,692.22,29.73,1883,134,1.86,4.10,RUIM
18.17,Vinhais,-2.570000,-44.296600,220.38,NORMAL,6.53,590.09,3.40,134.81,24.19,1548,470,0.99,2.80,RUIM
18.17,Bequimao,-2.558900,-44.248400,241.63,NORMAL,8.39,332.42,2.89,813.74,29.67,768,1030,0.94,0.62,RUIM
18.17,Cohama,-2.487700,-44.228700,252.78,NORMAL,8.12,559.81,3.41,754.19,25.01,1542,1056,0.30,2.44,RUIM
18.20,Centro,-2.515000,-44.290600,123.08,NORMAL,7.62,224.31,4.08,990.73,20.48,559,816,1.09,0.61,RUIM
18.20,Renascenca,-2.503800,-44.256200,129.58,NORMAL,7.09,270.80,4.75,782.64,30.50,1497,835,1.03,1.67,MODERADA
18.20,Turu,-2.537900,-44.247400,161.51,NORMAL,6.62,388.12,2.30,125.68,31.11,2085,690,1.33,4.60,RUIM
18.20,Sao_Cristovao,-2.495400,-44.265200,188.01,NORMAL,7.87,408.28,1.58,882.44,27.27,2497,261,1.41,4.23,RUIM
18.20,Anil,-2.522700,-44.254900,194.77,NORMAL,7.75,527.60,2.73,734.02,27.41,1030,642,0.73,1.45,RUIM
18.20,Vinhais,-2.570000,-44.296600,202.13,NORMAL,7.70,265.02,1.57,336.03,32.90,1311,505,1.16,1.17,RUIM
18.20,Bequimao,-2.558900,-44.248400,227.12,NORMAL,7.75,436.63,4.86,698.06,21.16,1316,756,0.70,2.44,MODERADA
18.20,Cohama,-2.487700,-44.228700,262.00,NORMAL,8.06,599.94,3.30,746.62,26.27,2076,745,0.95,3.80,RUIM
18.23,Centro,-2.515000,-44.290600,125.56,NORMAL,6.96,229.65,1.25,165.68,29.05,1068,915,0.17,1.75,RUIM
18.23,Renascenca,-2.503800,-44.256200,152.97,NORMAL,7.51,530.91,1.32,589.22,31.42,1870,618,1.05,4.72,RUIM
18.23,Turu,-2.537900,-44.247400,175.36,NORMAL,7.30,311.33,3.14,558.51,27.13,1638,786,0.26,0.70,MODERADA
18.23,Sao_Cristovao,-2.495400,-44.265200,187.41,NORMAL,7.97,336.87,2.65,136.99,25.90,1400,964,1.92,0.67,RUIM
18.23,Anil,-2.522700,-44.254900,200.73,NORMAL,7.53,387.01,1.39,795.93,21.84,1218,1015,1.55,4.30,RUIM
18.23,Vinhais,-2.570000,-44.296600,199.10,NORMAL,7.23,487.95,4.75,142.37,29.28,2051,357,0.74,1.66,RUIM
18.23,Bequimao,-2.558900,-44.248400,239.51,NORMAL,7.22,468.17,1.42,163.38,23.79,1546,888,1.03,4.34,RUIM
18.23,Cohama,-2.487700,-44.228700,243.01,NORMAL,6.56,339.97,1.22,369.80,18.38,2423,451,1.76,1.08,RUIM
18.27,Centro,-2.515000,-44.290600,119.08,NORMAL,8.22,531.92,2.56,562.45,20.24,1073,844,0.54,2.67,RUIM
18.27,Renascenca,-2.503800,-44.256200,143.73,NORMAL,7.38,417.95,1.93,521.20,30.22,1644,144,1.08,1.05,RUIM
18.27,Turu,-2.537900,-44.247400,147.29,NORMAL,7.22,593.38,3.02,108.60,28.75,1921,856,1.63,0.60,RUIM
18.27,Sao_Cristovao,-2.495400,-44.265200,171.44,NORMAL,7.45,288.70,4.42,900.92,29.34,517,506,0.09,4.27,RUIM
18.27,Anil,-2.522700,-44.254900,185.87,NORMAL,7.65,557.68,4.10,435.23,30.65,2239,635,1.77,4.65,RUIM
18.27,Vinhais,-2.570000,-44.296600,205.66,NORMAL,8.33,319.80,4.69,675.48,26.79,1008,221,0.95,0.59,MODERADA
18.27,Bequimao,-2.558900,-44.248400,243.95,NORMAL,7.96,316.58,1.91,916.57,31.56,1560,418,0.74,1.18,RUIM
18.27,Cohama,-2.487700,-44.228700,234.66,NORMAL,8.33,494.73,2.24,429.39,31.19,1617,506,1.19,0.66,MODERADA
18.30,Centro,-2.515000,-44.290600,133.76,NORMAL,8.14,493.03,3.75,221.05,31.60,826,985,1.84,1.21,RUIM
18.30,Renascenca,-2.503800,-44.256200,149.99,NORMAL,7.43,273.64,2.31,671.13,31.55,740,653,0.55,2.88,MODERADA
18.30,Turu,-2.537900,-44.247400,38.82,ENTUPIMENTO,7.67,236.41,1.26,440.57,18.10,1939,621,1.60,3.78,RUIM
18.30,Sao_Cristovao,-2.495400,-44.265200,181.13,NORMAL,7.24,278.56,4.53,477.86,19.30,2495,600,1.44,4.66,RUIM
18.30,Anil,-2.522700,-44.254900,198.75,NORMAL,8.01,520.73,3.29,238.50,23.88,1466,1019,0.27,2.50,RUIM
18.30,Vinhais,-2.570000,-44.296600,213.97,NORMAL,8.23,289.39,2.62,305.84,22.48,1143,684,1.71,3.36,RUIM
18.30,Bequimao,-2.558900,-44.248400,229.44,NORMAL,6.75,246.53,2.68,559.50,26.72,1338,801,1.31,2.11,MODERADA
18.30,Cohama,-2.487700,-44.228700,238.12,NORMAL,7.10,595.73,2.86,831.32,28.65,1550,154,0.56,0.76,RUIM
18.33,Centro,-2.515000,-44.290600,356.23,VAZAMENTO,6.59,598.75,4.95,291.23,29.35,1958,972,0.77,2.72,RUIM
18.33,Renascenca,-2.503800,-44.256200,151.49,NORMAL,6.98,429.21,3.40,999.58,18.49,1528,1091,0.24,2.82,RUIM
18.33,Turu,-2.537900,-44.247400,171.34,NORMAL,7.44,342.64,4.07,607.07,30.37,1933,380,0.44,4.55,RUIM
18.33,Sao_Cristovao,-2.495400,-44.265200,183.05,NORMAL,7.37,466.53,4.26,491.25,18.24,1855,719,0.16,0.63,MODERADA
18.33,Anil,-2.522700,-44.254900,195.69,NORMAL,8.40,259.94,3.46,522.62,25.33,1738,862,1.04,2.59,MODERADA
18.33,Vinhais,-2.570000,-44.296600,211.22,NORMAL,8.45,378.42,1.71,432.07,18.86,584,493,0.78,2.22,RUIM
18.33,Bequimao,-2.558900,-44.248400,218.22,NORMAL,7.04,565.61,1.30,230.12,29.39,2311,948,1.88,0.69,RUIM
18.33,Cohama,-2.487700,-44.228700,241.48,NORMAL,7.11,535.69,4.47,105.34,30.86,1338,466,0.71,2.84,RUIM
18.37,Centro,-2.515000,-44.290600,133.27,NORMAL,8.29,345.00,4.79,212.49,23.47,1275,337,0.33,0.76,MODERADA
18.37,Renascenca,-2.503800,-44.256200,149.33,NORMAL,8.23,253.15,1.18,291.03,25.83,670,1057,1.39,1.11,RUIM
18.37,Turu,-2.537900,-44.247400,166.19,NORMAL,7.74,492.79,3.98,676.00,28.33,1264,1066,1.04,1.02,MODERADA
18.37,Sao_Cristovao,-2.495400,-44.265200,188.69,NORMAL,7.71,232.89,1.68,609.74,32.22,928,233,1.98,3.63,RUIM
18.37,Anil,-2.522700,-44.254900,208.59,NORMAL,7.66,376.30,1.31,798.59,24.82,1428,1081,1.03,4.11,RUIM
18.37,Vinhais,-2.570000,-44.296600,207.11,NORMAL,7.66,567.21,2.62,868.27,25.49,1187,157,0.31,4.61,RUIM
18.37,Bequimao,-2.558900,-44.248400,228.07,NORMAL,7.31,329.89,4.08,693.32,28.10,1923,398,1.90,4.86,RUIM
18.37,Cohama,-2.487700,-44.228700,239.86,NORMAL,7.12,412.47,4.32,987.97,26.76,998,1036,1.25,4.94,RUIM
18.40,Centro,-2.515000,-44.290600,117.12,NORMAL,8.21,300.96,3.49,861.16,28.66,848,631,0.54,2.01,RUIM
18.40,Renascenca,-2.503800,-44.256200,137.32,NORMAL,6.99,330.73,3.90,376.67,18.74,2358,1062,0.70,3.20,RUIM
18.40,Turu,-2.537900,-44.247400,157.69,NORMAL,6.80,441.45,2.29,235.96,26.33,1884,669,0.86,3.77,MODERADA
18.40,Sao_Cristovao,-2.495400,-44.265200,530.98,VAZAMENTO,8.49,459.61,2.22,719.16,28.09,1205,364,1.64,3.45,RUIM
18.40,Anil,-2.522700,-44.254900,190.17,NORMAL,7.95,347.20,3.95,803.84,21.59,1128,633,2.00,1.83,RUIM
18.40,Vinhais,-2.570000,-44.296600,223.01,NORMAL,6.91,288.71,4.17,424.16,30.95,1584,415,1.98,3.74,RUIM
18.40,Bequimao,-2.558900,-44.248400,233.05,NORMAL,7.03,388.62,4.59,992.96,28.23,1247,230,1.43,1.85,RUIM
18.40,Cohama,-2.487700,-44.228700,255.13,NORMAL,7.69,505.33,2.75,312.51,23.09,2200,772,0.25,0.92,RUIM
18.43,Centro,-2.515000,-44.290600,114.53,NORMAL,6.82,229.99,4.05,832.42,23.57,2470,440,1.45,4.21,RUIM
18.43,Renascenca,-2.503800,-44.256200,152.18,NORMAL,8.48,316.48,2.45,510.11,27.90,1561,1097,0.77,3.05,MODERADA
18.43,Turu,-2.537900,-44.247400,173.76,NORMAL,7.91,589.45,4.06,719.26,32.30,978,714,1.68,2.91,RUIM
18.43,Sao_Cristovao,-2.495400,-44.265200,188.03,NORMAL,7.25,471.13,2.48,653.09,23.34,2162,602,0.40,4.88,RUIM
18.43,Anil,-2.522700,-44.254900,204.63,NORMAL,8.19,539.23,3.35,97.45,24.38,1169,338,1.72,3.95,RUIM
18.43,Vinhais,-2.570000,-44.296600,200.20,NORMAL,7.03,225.55,2.22,563.51,24.67,2104,169,1.64,2.71,RUIM
18.43,Bequimao,-2.558900,-44.248400,232.71,NORMAL,7.46,521.94,3.16,593.87,32.90,1371,745,1.86,4.26,RUIM
18.43,Cohama,-2.487700,-44.228700,238.84,NORMAL,7.85,425.69,4.07,491.84,30.67,1494,428,0.93,3.31,MODERADA
18.47,Centro,-2.515000,-44.290600,129.52,NORMAL,8.35,492.79,3.37,915.82,18.83,568,146,0.67,1.28,RUIM
18.47,Renascenca,-2.503800,-44.256200,150.57,NORMAL,8.17,536.93,2.87,818.67,23.93,902,426,1.92,1.15,RUIM
